,latitude,longitude,altitude,geometry,REGION,COUNCIL,WARD,SCHOOL_NAM,OWNERSHIP,REGISTRATI,LATITUDE,LONGITUDE,TOTAL_POPULATION
16648,-5.4963306,38.01117,,Point,TANGA,Handeni TC,Kideleko,MKONJE,Government,EM.1166,-5.4963306,38.01117,373.0
16649,-5.4262777,38.0288569,,Point,TANGA,Handeni TC,Vibaoni,MLIMANI,Government,EM.10709,-5.4262777,38.0288569,210.0
16650,-5.4802737,38.0446478,,Point,TANGA,Handeni TC,Msasa,MSASA,Government,EM.426,-5.4802737,38.0446478,1331.0
16651,-5.4253334,38.0222487,,Point,TANGA,Handeni TC,Chanika,MSHIKAMANO,Government,EM.12988,-5.4253334,38.0222487,326.0
16652,-5.3846549,38.0100283,,Point,TANGA,Handeni TC,Kwenjugo,NGUNGWINI,Government,EM.5732,-5.3846549,38.0100283,307.0
16653,-5.5613462,38.0852885,,Point,TANGA,Handeni TC,Kwamagome,PONGWE,Government,EM.2090,-5.5613462,38.0852885,635.0
16654,-5.4240666,38.0292502,,Point,TANGA,Handeni TC,Mdoe,SEUTA,Government,EM.12989,-5.4240666,38.0292502,963.0
16655,-5.3500081,38.1000565,,Point,TANGA,Handeni TC,Kwenjugo,TUMAIN JEMA,Non-Government,EM.17356,-5.3500081,38.1000565,293.0
16656,-5.4279236,38.0301326,,Point,TANGA,Handeni TC,Vibaoni,VIBAONI,Government,EM.3236,-5.4279236,38.0301326,602.0
16657,-5.5697923,37.2797,,Point,TANGA,Kilindi,Songe,AHADI,Non-Government,EM.15400,-5.5697923,37.2797,117.0
16658,-5.43766,37.57492,,Point,TANGA,Kilindi,Kwediboma,ANTONIO ROSIMINI,Non-Government,EM.16983,-5.43766,37.57492,326.0
16659,-5.31252,37.56856,,Point,TANGA,Kilindi,Kisangasa,BALANG'A,Government,EM.8271,-5.31252,37.56856,516.0
16660,-5.77193,37.57831,,Point,TANGA,Kilindi,Kimbe,BANDARI,Government,EM.12990,-5.77193,37.57831,110.0
16661,-5.56077,37.28276,,Point,TANGA,Kilindi,Bokwa,BARAKA,Non-Government,EM.17644,-5.56077,37.28276,720.0
16662,-5.56174,37.29002,,Point,TANGA,Kilindi,Bokwa,BOKWA,Government,EM.11071,-5.56174,37.29002,964.0
16663,-5.56846,37.28347,,Point,TANGA,Kilindi,Bokwa,BOMA,Government,EM.12991,-5.56846,37.28347,714.0
16664,-5.96831,37.14751,,Point,TANGA,Kilindi,Pagwi,CHAMTUI,Government,EM.4024,-5.96831,37.14751,1020.0
16665,-5.348,37.4254,,Point,TANGA,Kilindi,Kibirashi,ELERAI,Government,EM.11535,-5.348,37.4254,1677.0
16666,-5.36376,37.42027,,Point,TANGA,Kilindi,Kibirashi,GITU,Government,EM.3399,-5.36376,37.42027,805.0
16667,-5.43186,37.4462,,Point,TANGA,Kilindi,Kibirashi,GOMBERO,Government,EM.651,-5.43186,37.4462,1351.0
16668,-5.30231,37.64152,,Point,TANGA,Kilindi,Kisangasa,JUNGU,Government,EM.14300,-5.30231,37.64152,611.0
16669,-5.379435,37.4364316,,Point,TANGA,Kilindi,Kibirashi,KIBIRASHI,Government,EM.3400,-5.379435,37.4364316,1638.0
16670,-5.47449,37.73153,,Point,TANGA,Kilindi,Msanja,KIGWAMA,Government,EM.13487,-5.47449,37.73153,815.0
16671,-5.99361,37.1972,,Point,TANGA,Kilindi,Kikunde,KIKUNDE,Government,EM.5733,-5.99361,37.1972,1485.0
16672,-5.66323,37.58936,,Point,TANGA,Kilindi,Kilindi,KIKWAZU,Government,EM.16658,-5.66323,37.58936,93.0
16673,-5.46232,37.61291,,Point,TANGA,Kilindi,Kwediboma,KILEGURU,Government,EM.10261,-5.46232,37.61291,685.0
16674,-5.63611,37.60444,,Point,TANGA,Kilindi,Kilindi,KILINDI,Government,EM.804,-5.63611,37.60444,368.0
16675,-5.54834,37.51775,,Point,TANGA,Kilindi,Kilwa,KILWA,Government,EM.652,-5.54834,37.51775,411.0
16676,-5.77972,37.80655,,Point,TANGA,Kilindi,Negero,KIMAMBA,Government,EM.14546,-5.77972,37.80655,1327.0
16677,-5.79466,37.63848,,Point,TANGA,Kilindi,Kimbe,KIMBE,Government,EM.545,-5.79466,37.63848,545.0
16678,-5.52169,37.58448,,Point,TANGA,Kilindi,Kilwa,KIMEMBE,Government,EM.12346,-5.52169,37.58448,1056.0
16679,-5.63548,37.30158,,Point,TANGA,Kilindi,Songe,KINGO,Government,EM.12992,-5.63548,37.30158,458.0
16680,-5.40057,37.55356,,Point,TANGA,Kilindi,Kisangasa,KISANGASA,Government,EM.12347,-5.40057,37.55356,288.0
16681,-5.85595,37.31105,,Point,TANGA,Kilindi,Kwekivu,KITINGI,Government,EM.10710,-5.85595,37.31105,214.0
16682,-5.406143,37.94027,,Point,TANGA,Kilindi,Jaila,KOLANG'A,Government,EM.7542,-5.406143,37.94027,995.0
16683,-5.4948,37.64642,,Point,TANGA,Kilindi,Msanja,KWADUDU,Government,EM.11536,-5.4948,37.64642,603.0
16684,-5.60418,37.49711,,Point,TANGA,Kilindi,Kilwa,KWADUNDWA,Government,EM.10407,-5.60418,37.49711,320.0
16685,-5.73333,37.70833,,Point,TANGA,Kilindi,Negero,KWAFUMBILI,Government,EM.12993,-5.73333,37.70833,602.0
16686,-5.63548,37.30153,,Point,TANGA,Kilindi,Songe,KWAKIWELE,Government,EM.10711,-5.63548,37.30153,232.0
16687,-5.87168,37.76205,,Point,TANGA,Kilindi,Negero,KWALUGURU,Government,EM.7543,-5.87168,37.76205,719.0
16688,-5.38282,37.43796,,Point,TANGA,Kilindi,Kibirashi,KWAMALIGWA,Government,EM.8963,-5.38282,37.43796,471.0
16689,-5.58782,37.62276,,Point,TANGA,Kilindi,Kilindi,KWAMAZUMA,Government,EM.14301,-5.58782,37.62276,481.0
16690,-6.1308988,36.9203463,,Point,TANGA,Kilindi,Songe,KWAMBA,Government,EM.3401,-6.1308988,36.9203463,524.0
16691,-5.65752,37.45373,,Point,TANGA,Kilindi,Lwande,KWAMFYOMI,Government,EM.12348,-5.65752,37.45373,270.0
16692,-5.73066,37.51032,,Point,TANGA,Kilindi,Kimbe,KWAMNGWAJI,Government,EM.14547,-5.73066,37.51032,489.0
16693,-5.56825,37.32107,,Point,TANGA,Kilindi,Bokwa,KWAMWANDE,Government,EM.980,-5.56825,37.32107,638.0
16694,-5.50204,37.92767,,Point,TANGA,Kilindi,Jaila,KWANDILWA,Government,EM.14548,-5.50204,37.92767,120.0
16695,-5.454682,37.800662,,Point,TANGA,Kilindi,Msanja,KWANKANDE,Government,EM.12994,-5.454682,37.800662,316.0
16696,-5.86995,37.35988,,Point,TANGA,Kilindi,Kwekivu,KWEDIBOKO,Government,EM.16984,-5.86995,37.35988,181.0
16697,-5.43324,37.55969,,Point,TANGA,Kilindi,Kwediboma,KWEDIBOMA,Government,EM.1703,-5.43324,37.55969,700.0
16698,-5.41787,37.59665,,Point,TANGA,Kilindi,Kwediboma,KWEDIGOLE,Government,EM.16659,-5.41787,37.59665,499.0
16699,-5.40152,37.81143,,Point,TANGA,Kilindi,Mabalanga,KWEDIJELO,Government,EM.13488,-5.40152,37.81143,668.0
16700,-5.35999,37.50672,,Point,TANGA,Kilindi,Kisangasa,KWEDISWATI,Government,EM.10712,-5.35999,37.50672,445.0
16701,-5.83189,37.69674,,Point,TANGA,Kilindi,Kimbe,KWEISAPO,Government,EM.5734,-5.83189,37.69674,705.0
16702,-5.33461,37.9349,,Point,TANGA,Kilindi,Mkindi,KWEKINKWEMBE,Government,EM.13489,-5.33461,37.9349,570.0
16703,-5.86995,37.32182,,Point,TANGA,Kilindi,Kwekivu,KWEKIVU,Government,EM.653,-5.86995,37.32182,703.0
16704,-5.26804,37.55863,,Point,TANGA,Kilindi,Kisangasa,LEKITINGE,Government,EM.15401,-5.26804,37.55863,165.0
16705,-5.65838,37.67856,,Point,TANGA,Kilindi,Kilindi,LOMWE,Government,EM.16660,-5.65838,37.67856,114.0
16706,-5.97844,37.21544,,Point,TANGA,Kilindi,Kikunde,LUDEWA,Government,EM.11072,-5.97844,37.21544,528.0
16707,-5.75957,37.7634,,Point,TANGA,Kilindi,Negero,LUKOLE,Government,EM.7544,-5.75957,37.7634,1220.0
16708,-5.62458,37.47967,,Point,TANGA,Kilindi,Lwande,LULAGO,Government,EM.805,-5.62458,37.47967,593.0
16709,-5.6268676,37.2661973,,Point,TANGA,Kilindi,Pagwi,LUMOTIO,Government,EM.16661,-5.6268676,37.2661973,501.0
16710,-5.91838,37.2999,,Point,TANGA,Kilindi,Tunguli,LUSANE,Government,EM.11073,-5.91838,37.2999,463.0
16711,-5.79934,37.41822,,Point,TANGA,Kilindi,Kwekivu,LUSIMBI,Government,EM.13490,-5.79934,37.41822,228.0
16712,-5.66915,37.41469,,Point,TANGA,Kilindi,Lwande,LWANDE,Government,EM.1445,-5.66915,37.41469,565.0
16713,-5.43627,37.84467,,Point,TANGA,Kilindi,Mabalanga,MABALANGA,Government,EM.6895,-5.43627,37.84467,1327.0
16714,-5.56508,37.27418,,Point,TANGA,Kilindi,Bokwa,MABOMBWE,Government,EM.12995,-5.56508,37.27418,427.0
16715,-5.4629,37.37555,,Point,TANGA,Kilindi,Mvungwe,MAFISA,Government,EM.654,-5.4629,37.37555,1796.0
16716,-5.42276,37.87552,,Point,TANGA,Kilindi,Jaila,MAFULETA,Government,EM.1997,-5.42276,37.87552,479.0
16717,-5.9425,37.22717,,Point,TANGA,Kilindi,Kikunde,MAFULILA,Government,EM.10025,-5.9425,37.22717,553.0
16718,-5.42475,37.37481,,Point,TANGA,Kilindi,Mvungwe,MAJENGO,Government,EM.10408,-5.42475,37.37481,613.0
16719,-5.43876,37.57909,,Point,TANGA,Kilindi,Kwediboma,MAKASINI,Government,EM.8356,-5.43876,37.57909,1533.0
16720,-5.81371,37.17119,,Point,TANGA,Kilindi,Pagwi,MAKELELE,Government,EM.11537,-5.81371,37.17119,371.0
16721,-5.37513,37.54797,,Point,TANGA,Kilindi,Kisangasa,MAKINGO,Government,EM.14302,-5.37513,37.54797,266.0
16722,-5.92796,37.18437,,Point,TANGA,Kilindi,Kikunde,MALALI,Government,EM.12349,-5.92796,37.18437,369.0
16723,-5.9329533,37.2736499,,Point,TANGA,Kilindi,Tunguli,MANYINGA,Government,EM.14549,-5.9329533,37.2736499,1776.0
16724,-5.85096,37.25419,,Point,TANGA,Kilindi,Kwekivu,MAPANGA,Government,EM.10545,-5.85096,37.25419,1012.0
16725,-5.69184,37.30466,,Point,TANGA,Kilindi,Masagalu,MASAGALU,Government,EM.293,-5.69184,37.30466,534.0
16726,-5.86001,37.07948,,Point,TANGA,Kilindi,Pagwi,MASILEI,Government,EM.14956,-5.86001,37.07948,486.0
16727,-5.75094,37.51741,,Point,TANGA,Kilindi,Kimbe,MAZASA,Government,EM.14550,-5.75094,37.51741,236.0
16728,-5.73803,37.46,,Point,TANGA,Kilindi,Lwande,MBOGO,Government,EM.10883,-5.73803,37.46,671.0
16729,-5.24854,37.80401,,Point,TANGA,Kilindi,Mkindi,MBOGOI,Government,EM.12350,-5.24854,37.80401,427.0
16730,-5.4133,37.91633,,Point,TANGA,Kilindi,Jaila,MGAMBO,Government,EM.14303,-5.4133,37.91633,706.0
16731,-5.73333,37.70833,,Point,TANGA,Kilindi,Kisangasa,MGERA,Government,EM.179,-5.73333,37.70833,642.0
16732,-5.42417,37.38851,,Point,TANGA,Kilindi,Mvungwe,MGORA,Government,EM.13491,-5.42417,37.38851,292.0
16733,-5.71316,37.23188,,Point,TANGA,Kilindi,Masagalu,MHEZA,Government,EM.11538,-5.71316,37.23188,183.0
16734,-5.6676,37.53248,,Point,TANGA,Kilindi,Kilindi,MISUFINI,Government,EM.7545,-5.6676,37.53248,604.0
16735,-5.93034,37.30422,,Point,TANGA,Kilindi,Tunguli,MJI MPYA,Government,EM.10713,-5.93034,37.30422,2774.0
16736,-5.36144,37.85831,,Point,TANGA,Kilindi,Mkindi,MKINDI,Government,EM.13492,-5.36144,37.85831,715.0
16737,-5.54189,37.33764,,Point,TANGA,Kilindi,Bokwa,MNAZI,Government,EM.11539,-5.54189,37.33764,858.0
16738,-5.80655,37.50188,,Point,TANGA,Kilindi,Kimbe,MNEMBULE,Government,EM.14551,-5.80655,37.50188,383.0
16739,-5.43578,37.77065,,Point,TANGA,Kilindi,Msanja,MNKONDE,Government,EM.7546,-5.43578,37.77065,599.0
16740,-5.86573,37.52279,,Point,TANGA,Kilindi,Kimbe,MNYINGWA,Government,EM.16662,-5.86573,37.52279,324.0
16741,-5.40919,37.55874,,Point,TANGA,Kilindi,Kwediboma,MPALAHALA,Government,EM.11074,-5.40919,37.55874,408.0
16742,-5.42467,37.9198,,Point,TANGA,Kilindi,Jaila,MSENTE,Government,EM.7547,-5.42467,37.9198,1057.0
16743,-5.56976,37.50856,,Point,TANGA,Kilindi,Kilwa,MSIMBAZI,Government,EM.14304,-5.56976,37.50856,844.0
16744,-5.46488,37.77318,,Point,TANGA,Kilindi,Msanja,MSWAKI,Government,EM.376,-5.46488,37.77318,730.0
16745,-5.94408,37.13809,,Point,TANGA,Kilindi,Pagwi,MTAKUJA,Government,EM.12351,-5.94408,37.13809,2197.0
16746,-5.62125,37.66876,,Point,TANGA,Kilindi,Kilindi,MTONGA,Government,EM.16663,-5.62125,37.66876,590.0
16747,-5.48332,37.6845,,Point,TANGA,Kilindi,Msanja,MUUNGANO,Government,EM.1446,-5.48332,37.6845,452.0
16748,-5.59985,37.34104,,Point,TANGA,Kilindi,Songe,MVUNGWE,Government,EM.10546,-5.59985,37.34104,155.0
16749,-5.42491,37.20298,,Point,TANGA,Kilindi,Kwediboma,MZINGA,Government,EM.11540,-5.42491,37.20298,315.0
16750,-5.947798,37.34816,,Point,TANGA,Kilindi,Tunguli,NDWATI,Government,EM.16664,-5.947798,37.34816,203.0
16751,-5.77972,37.80655,,Point,TANGA,Kilindi,Negero,NEGERO,Government,EM.1704,-5.77972,37.80655,1765.0
16752,-5.80042,37.41822,,Point,TANGA,Kilindi,Kwekivu,NGEZE,Government,EM.14305,-5.80042,37.41822,290.0
16753,-5.10915,37.57794,,Point,TANGA,Kilindi,Saunyi,NGOBORE,Government,EM.8964,-5.10915,37.57794,265.0
16754,-5.55174,37.27643,,Point,TANGA,Kilindi,Bokwa,NKAMA,Government,EM.3721,-5.55174,37.27643,481.0
16755,-5.38411,37.49053,,Point,TANGA,Kilindi,Kibirashi,NKOA,Government,EM.10547,-5.38411,37.49053,297.0
16756,-5.81119,37.10705,,Point,TANGA,Kilindi,Pagwi,PAGWI,Government,EM.7548,-5.81119,37.10705,462.0
16757,-5.3117,37.96368,,Point,TANGA,Kilindi,Mkindi,PARAKUYO,Government,EM.16665,-5.3117,37.96368,795.0
16758,-5.73613,37.39338,,Point,TANGA,Kilindi,Lwande,SAGASA,Government,EM.12352,-5.73613,37.39338,222.0
16759,-5.72128,37.20706,,Point,TANGA,Kilindi,Masagalu,SAMBU,Government,EM.12353,-5.72128,37.20706,339.0
16760,-5.4283526,38.019724,,Point,TANGA,Kilindi,Jaila,SANGENI,Government,EM.26,-5.4283526,38.019724,631.0
16761,-5.05156,37.57794,,Point,TANGA,Kilindi,Saunyi,SAUNYI,Government,EM.8822,-5.05156,37.57794,217.0
16762,-6.99289,36.837315,,Point,TANGA,Kilindi,Jaila,SELEWA,Government,EM.14552,-6.99289,36.837315,243.0
16763,-5.59213,37.28912,,Point,TANGA,Kilindi,Songe,SONGE,Government,EM.981,-5.59213,37.28912,1597.0
16764,-5.58881,37.5525,,Point,TANGA,Kilindi,Kilwa,TAMOTA,Government,EM.8679,-5.58881,37.5525,253.0
16765,-5.3706833,37.6347733,,Point,TANGA,Kilindi,Msanja,TILWE,Government,EM.16666,-5.3706833,37.6347733,565.0
16766,-5.94666,37.27753,,Point,TANGA,Kilindi,Tunguli,TUNGULI,Government,EM.982,-5.94666,37.27753,383.0
16767,-5.42994,37.57982,,Point,TANGA,Kilindi,Kwediboma,UWANJA-NDEGE,Government,EM.14553,-5.42994,37.57982,890.0
16768,-5.62201,37.7661974,,Point,TANGA,Kilindi,Songe,VILINDWA,Government,EM.12996,-5.62201,37.7661974,347.0
16769,-5.72626,37.6087,,Point,TANGA,Kilindi,Kimbe,VUNILA,Government,EM.12997,-5.72626,37.6087,800.0
16770,-5.79637,37.52279,,Point,TANGA,Kilindi,Kimbe,VYADIGWA,Government,EM.3402,-5.79637,37.52279,805.0
16771,-4.7882435,38.1949626,,Point,TANGA,Korogwe,Mazinde,BAMUNUA,Non-Government,EM.17724,-4.7882435,38.1949626,86.0
16772,-4.76497222,38.72202778,,Point,TANGA,Korogwe,Kizara,BOMBO MAJIMOTO,Government,EM.3722,-4.76497222,38.72202778,571.0
16773,-4.64663337,38.05164831,,Point,TANGA,Korogwe,Mkomazi,BUIKO,Government,EM.6896,-4.64663337,38.05164831,656.0
16774,-5.022700618,38.38506664,,Point,TANGA,Korogwe,Bungu,BUNGU,Government,EM.134,-5.022700618,38.38506664,427.0
16775,-5.039694444,38.39938889,,Point,TANGA,Korogwe,Bungu,BUNGU MSIGA,Government,EM.5735,-5.039694444,38.39938889,358.0
16776,-4.95991667,38.24308333,,Point,TANGA,Korogwe,Magamba kwalukonge,CHANGALIKWA,Government,EM.9048,-4.95991667,38.24308333,592.0
16777,-4.97288889,38.30858333,,Point,TANGA,Korogwe,Chekelei,CHEKELEI,Government,EM.4561,-4.97288889,38.30858333,524.0
16778,-5.00495388,38.27760556,,Point,TANGA,Korogwe,Chekelei,CHEPETE,Government,EM.11541,-5.00495388,38.27760556,227.0
16779,-5.004166667,38.42972222,,Point,TANGA,Korogwe,Dindira,DINDIRA,Government,EM.107,-5.004166667,38.42972222,549.0
16780,-4.83147222,38.61802778,,Point,TANGA,Korogwe,Foroforo,FOROFORO,Government,EM.8031,-4.83147222,38.61802778,448.0
16781,-5.18316667,38.57416667,,Point,TANGA,Korogwe,Kwagunda,FUMBO,Government,EM.4562,-5.18316667,38.57416667,227.0
16782,-4.878,38.29291667,,Point,TANGA,Korogwe,Mombo,FUNE,Government,EM.11542,-4.878,38.29291667,391.0
16783,-4.652421667,38.17438333,,Point,TANGA,Korogwe,Mkumbala,GEMAI,Government,EM.3237,-4.652421667,38.17438333,416.0
16784,-5.1115,38.35247222,,Point,TANGA,Korogwe,Magila Gereza,GEREZA,Government,EM.1447,-5.1115,38.35247222,534.0
16785,-4.721222744,38.14409191,,Point,TANGA,Korogwe,Mkumbala,GOHA,Government,EM.9123,-4.721222744,38.14409191,408.0
16786,-5.0255303,38.27023321,,Point,TANGA,Korogwe,Makuyuni,GOMBA,Government,EM.17261,-5.0255303,38.27023321,324.0
16787,-4.95261111,38.56452778,,Point,TANGA,Korogwe,Makumba,GOMBERO,Government,EM.9124,-4.95261111,38.56452778,1351.0
16788,-5.29177778,38.61388889,,Point,TANGA,Korogwe,Hale,HALE,Government,EM.2337,-5.29177778,38.61388889,628.0
16789,-4.87652778,38.67091667,,Point,TANGA,Korogwe,Kizara,HUNDU,Government,EM.3238,-4.87652778,38.67091667,829.0
16790,-4.88794444,38.28094444,,Point,TANGA,Korogwe,Mombo,JITENGENI,Government,EM.4563,-4.88794444,38.28094444,378.0
16791,-4.60255556,38.75675,,Point,TANGA,Korogwe,Kalalani,KALALANI,Government,EM.4564,-4.60255556,38.75675,243.0
16792,-4.82022222,38.23411111,,Point,TANGA,Korogwe,Mazinde,KASIGA,Government,EM.7549,-4.82022222,38.23411111,350.0
16793,-5.02319444,38.53272222,,Point,TANGA,Korogwe,Kerenge,KERENGE,Government,EM.2850,-5.02319444,38.53272222,400.0
16794,-4.83844444,38.58391667,,Point,TANGA,Korogwe,Mashewa,KIBAONI KULASI,Government,EM.3723,-4.83844444,38.58391667,373.0
16795,-5.28380556,38.59897222,,Point,TANGA,Korogwe,Hale,KICHANGANI,Government,EM.12998,-5.28380556,38.59897222,1764.0
16796,-5.052944444,38.39872222,,Point,TANGA,Korogwe,Vugiri,KIETI,Government,EM.5736,-5.052944444,38.39872222,120.0
16797,-4.50708333,38.74038889,,Point,TANGA,Korogwe,Kalalani,KIGWASE,Government,EM.12999,-4.50708333,38.74038889,126.0
16798,-4.92566667,38.60711111,,Point,TANGA,Korogwe,Magoma,KIJANGO,Government,EM.7550,-4.92566667,38.60711111,668.0
16799,-4.75791667,38.65569444,,Point,TANGA,Korogwe,Mashewa,KIJUNGUMOTO,Government,EM.8032,-4.75791667,38.65569444,578.0
16800,-4.89197222,38.66780556,,Point,TANGA,Korogwe,Kizara,KILANGANGUA,Government,EM.5737,-4.89197222,38.66780556,219.0
16801,-4.961781779,38.42795726,,Point,TANGA,Korogwe,Dindira,KIMBO,Government,EM.13000,-4.961781779,38.42795726,233.0
16802,-4.93533333,38.63019444,,Point,TANGA,Korogwe,Makumba,KITIVO,Government,EM.7551,-4.93533333,38.63019444,416.0
16803,-4.89966667,38.66438889,,Point,TANGA,Korogwe,Kizara,KIZARA,Government,EM.9125,-4.89966667,38.66438889,496.0
16804,-5.13958333,38.55897222,,Point,TANGA,Korogwe,Kwagunda,KWAGUNDA,Government,EM.3724,-5.13958333,38.55897222,270.0
16805,-5.199722222,38.62555556,,Point,TANGA,Korogwe,Mgwashi,KWAKIBOMI,Government,EM.5738,-5.199722222,38.62555556,269.0
16806,-5.075412,38.429175,,Point,TANGA,Korogwe,Magamba kwalukonge,KWALUKONGE,Government,EM.3239,-5.075412,38.429175,634.0
16807,-5.1073066,38.2515783,,Point,TANGA,Korogwe,Mswaha,KWALUMA,Government,EM.13865,-5.1073066,38.2515783,219.0
16808,-5.20447222,38.58447222,,Point,TANGA,Korogwe,Mnyuzi,KWAMZINDAWA,Government,EM.6897,-5.20447222,38.58447222,351.0
16809,-5.045,38.47505556,,Point,TANGA,Korogwe,Kwashemshi,KWASHEMSHI,Government,EM.1998,-5.045,38.47505556,451.0
16810,-5.08119444,38.34083333,,Point,TANGA,Korogwe,Magila Gereza,KWASUNGA,Government,EM.1448,-5.08119444,38.34083333,790.0
16811,-4.90047222,38.57372222,,Point,TANGA,Korogwe,Magoma,KWATA,Government,EM.2740,-4.90047222,38.57372222,819.0
16812,-4.991811667,38.36876333,,Point,TANGA,Korogwe,Mlungui,KWEDEGE,Government,EM.13493,-4.991811667,38.36876333,165.0
16813,-5.0573083,38.1098483,,Point,TANGA,Korogwe,Mkalamo,KWEISEWA,Government,EM.6898,-5.0573083,38.1098483,463.0
16814,-4.995055556,38.44522222,,Point,TANGA,Korogwe,Mpale,KWEMANOLO,Government,EM.6899,-4.995055556,38.44522222,446.0
16815,-4.97786111,38.53416667,,Point,TANGA,Korogwe,Magoma,KWEMAZANDU,Government,EM.3725,-4.97786111,38.53416667,620.0
16816,-4.75038889,38.16427778,,Point,TANGA,Korogwe,Mkumbala,KWEMDIMU,Government,EM.13494,-4.75038889,38.16427778,137.0
16817,-5.056527778,38.46027778,,Point,TANGA,Korogwe,Kwashemshi,KWEMEMO,Government,EM.5739,-5.056527778,38.46027778,114.0
16818,-5.0181357,38.3276051,,Point,TANGA,Korogwe,Bungu,KWEMSHAI,Government,EM.4565,-5.0181357,38.3276051,324.0
16819,-4.9025359,38.5730427,,Point,TANGA,Korogwe,Foroforo,KWENKEYU,Government,EM.17262,-4.9025359,38.5730427,611.0
16820,-4.78016667,38.64227778,,Point,TANGA,Korogwe,Mashewa,KWETONGE,Government,EM.6900,-4.78016667,38.64227778,636.0
16821,-5.10980556,38.39802778,,Point,TANGA,Korogwe,Lewa,LEWA,Government,EM.85,-5.10980556,38.39802778,323.0
16822,-5.00956,38.533433,,Point,TANGA,Korogwe,Kerenge,LUSANGA,Government,EM.6901,-5.00956,38.533433,950.0
16823,-5.066277778,38.3705,,Point,TANGA,Korogwe,Lutindi,LUTINDI,Government,EM.64,-5.066277778,38.3705,271.0
16824,-5.11233333,38.54008333,,Point,TANGA,Korogwe,Kwagunda,LWENGERA ESTATE,Government,EM.2851,-5.11233333,38.54008333,589.0
16825,-4.84625,38.18802778,,Point,TANGA,Korogwe,Mazinde,MABOGO,Government,EM.7552,-4.84625,38.18802778,624.0
16826,-4.96852778,38.34263889,,Point,TANGA,Korogwe,Chekelei,MADALA,Government,EM.5740,-4.96852778,38.34263889,376.0
16827,-5.11172222,38.33777778,,Point,TANGA,Korogwe,Mswaha,MAFULETA,Government,EM.5741,-5.11172222,38.33777778,479.0
16828,-4.75122222,38.17469444,,Point,TANGA,Korogwe,Mkumbala,MAGILA,Government,EM.7553,-4.75122222,38.17469444,303.0
16829,-4.8675,38.57516667,,Point,TANGA,Korogwe,Magoma,MAGOMA KIWANDANI,Government,EM.7554,-4.8675,38.57516667,150.0
16830,-5.084055556,38.47294444,,Point,TANGA,Korogwe,Kwashemshi,MAGUNDI,Government,EM.2741,-5.084055556,38.47294444,354.0
16831,-5.10038889,38.3105,,Point,TANGA,Korogwe,Mswaha,MAJENGO,Government,EM.6902,-5.10038889,38.3105,613.0
16832,-5.036,38.54463889,,Point,TANGA,Korogwe,Kerenge,MAKABURINI,Government,EM.5742,-5.036,38.54463889,577.0
16833,-4.932792,38.049445,,Point,TANGA,Korogwe,Mkalamo,MAKAYO,Government,EM.13866,-4.932792,38.049445,122.0
16834,-5.29972222,38.59938889,,Point,TANGA,Korogwe,Hale,MAKINYUMBI,Government,EM.2338,-5.29972222,38.59938889,647.0
16835,-5.32938889,38.62536111,,Point,TANGA,Korogwe,Hale,MAKINYUMBI STATION,Government,EM.7555,-5.32938889,38.62536111,196.0
16836,-4.94780556,38.16886111,,Point,TANGA,Korogwe,Magamba kwalukonge,MAKOLE,Government,EM.5743,-4.94780556,38.16886111,888.0
16837,-4.94694444,38.55230556,,Point,TANGA,Korogwe,Magoma,MAKORORA,Government,EM.3726,-4.94694444,38.55230556,521.0
16838,-4.95413889,38.60241667,,Point,TANGA,Korogwe,Makumba,MAKUMBA,Government,EM.3403,-4.95413889,38.60241667,196.0
16839,-5.01027778,38.32858333,,Point,TANGA,Korogwe,Makuyuni,MAKUYUNI,Government,EM.17263,-5.01027778,38.32858333,980.0
16840,-5.057555556,38.41752778,,Point,TANGA,Korogwe,Vugiri,MAKWELI,Government,EM.15911,-5.057555556,38.41752778,161.0
16841,-4.988036667,38.47171833,,Point,TANGA,Korogwe,Mpale,MALI,Government,EM.2742,-4.988036667,38.47171833,589.0
16842,-5.1144831,38.3709809,,Point,TANGA,Korogwe,Mswaha,MANDERA,Government,EM.983,-5.1144831,38.3709809,697.0
16843,-4.68758333,38.06333333,,Point,TANGA,Korogwe,Mkomazi,MANGA MIKOCHENI,Government,EM.3727,-4.68758333,38.06333333,312.0
16844,-4.70347222,38.10905556,,Point,TANGA,Korogwe,Mkomazi,MANGA MTINDIRO,Government,EM.3728,-4.70347222,38.10905556,318.0
16845,-4.888791,38.2733,,Point,TANGA,Korogwe,Mombo,MANJAMA,Non-Government,EM.17736,-4.888791,38.2733,300.0
16846,-4.9864074,38.4138968,,Point,TANGA,Korogwe,Dindira,MANKA,Government,EM.546,-4.9864074,38.4138968,156.0
16847,-5.075138333,38.35905167,,Point,TANGA,Korogwe,Lutindi,MASANGE,Government,EM.6903,-5.075138333,38.35905167,801.0
16848,-4.74752778,38.64355556,,Point,TANGA,Korogwe,Mashewa,MASHEWA,Government,EM.598,-4.74752778,38.64355556,871.0
16849,-5.08621,38.40707,,Point,TANGA,Korogwe,Lewa,MASHINDEI,Government,EM.6904,-5.08621,38.40707,176.0
16850,-4.80527778,38.20397222,,Point,TANGA,Korogwe,Mazinde,MAZINDE BAGAMOYO,Government,EM.7556,-4.80527778,38.20397222,463.0
