latitude,longitude,altitude,geometry,REGION,COUNCIL,WARD,SCHOOL_NAM,OWNERSHIP,REGISTRATI,LATITUDE,LONGITUDE
-1.6028067,31.5456883,,Point,KAGERA,Bukoba,Kikomelo,NYAKABULALA,Government,EM.4756,-1.6028067,31.5456883
-1.603936,31.517988,,Point,KAGERA,Bukoba,Rubale,NYAKAJU,Government,EM.10300,-1.603936,31.517988
-1.4711983,31.789285,,Point,KAGERA,Bukoba,Kanyangereko,NYAKATAARE,Government,EM.150,-1.4711983,31.789285
-1.2743783,31.8013663,,Point,KAGERA,Bukoba,Nyakato,NYAKATO,Government,EM.486,-1.2743783,31.8013663
-1.5609678,31.5320136,,Point,KAGERA,Bukoba,Kaibanja,NYAKIGANDO,Government,EM.1020,-1.5609678,31.5320136
-1.3753336,31.6339866,,Point,KAGERA,Bukoba,Kishogo,NYAMUJUNANWA,Government,EM.1214,-1.3753336,31.6339866
-1.4326983,31.7841183,,Point,KAGERA,Bukoba,Kanyangereko,NYARUBALE,Government,EM.1785,-1.4326983,31.7841183
-1.3472608,31.789733,,Point,KAGERA,Bukoba,Maruku,NYARUYOJWE,Government,EM.6032,-1.3472608,31.789733
-1.604955,31.379745,,Point,KAGERA,Bukoba,Kibirizi,OMUBWEYA,Government,EM.3285,-1.604955,31.379745
-1.2786973,31.4204339,,Point,KAGERA,Bukoba,Kyamulaile,OMUKARAMA,Government,EM.6033,-1.2786973,31.4204339
-1.2259922,31.4089333,,Point,KAGERA,Bukoba,Kyamulaile,OMUKIHISI,Government,EM.6034,-1.2259922,31.4089333
-1.084873,31.835621,,Point,KAGERA,Bukoba,Rubafu,RUBAFU,Government,EM.1215,-1.084873,31.835621
-1.604791,31.516637,,Point,KAGERA,Bukoba,Rubale,RUBALE,Government,EM.1476,-1.604791,31.516637
-1.5136399,31.1551838,,Point,KAGERA,Bukoba,Kyaitoke,RUGAZE,Government,EM.2888,-1.5136399,31.1551838
-1.3987887,31.4943698,,Point,KAGERA,Bukoba,Katoro,RUHOKO,Government,EM.7702,-1.3987887,31.4943698
-1.4796716,31.4382916,,Point,KAGERA,Bukoba,Ruhunga,RUHUNGA,Government,EM.3070,-1.4796716,31.4382916
-1.6494867,31.5024217,,Point,KAGERA,Bukoba,Rukoma,RUKOMA,Government,EM.2228,-1.6494867,31.5024217
-1.2502904,31.7786596,,Point,KAGERA,Bukoba,Behendangabo,RUSHAKA,Government,EM.7066,-1.2502904,31.7786596
-1.2884744,31.8135019,,Point,KAGERA,Bukoba,Behendangabo,RUSHAKA'B',Government,EM.11258,-1.2884744,31.8135019
-1.5454916,31.5861316,,Point,KAGERA,Bukoba,Mikoni,RUTETE,Government,EM.3286,-1.5454916,31.5861316
-1.3766733,31.6874716,,Point,KAGERA,Bukoba,Bujugo,RUTIMBIRO,Government,EM.4757,-1.3766733,31.6874716
-1.6616667,31.4816666,,Point,KAGERA,Bukoba,Rukoma,RUZILA,Government,EM.14376,-1.6616667,31.4816666
-1.3158516,31.7513916,,Point,KAGERA,Bukoba,Karabagaine,RWAKAGONGO,Government,EM.8082,-1.3158516,31.7513916
-1.3070192,31.7689787,,Point,KAGERA,Bukoba,Maruku,RWEIKIZA,Non-Government,EM.14809,-1.3070192,31.7689787
-1.034143,31.767447,,Point,KAGERA,Bukoba,Rubafu,RWINA,Government,EM.14377,-1.034143,31.767447
-1.5624391,31.7037201,,Point,KAGERA,Bukoba,Mikoni,RWOGA,Government,EM.2025,-1.5624391,31.7037201
-1.3619121,31.7913066,,Point,KAGERA,Bukoba,Maruku,ST. KIZITO ENG.MED.,Non-Government,EM.17073,-1.3619121,31.7913066
-1.28876675,31.7506456,,Point,KAGERA,Bukoba,Katoma,UHURU JUNIOR,Non-Government,EM.17717,-1.28876675,31.7506456
-1.4734917,31.4440443,,Point,KAGERA,Bukoba,Mugajwale,UMOJA,Government,EM.10149,-1.4734917,31.4440443
-1.3038889,31.8222222,,Point,KAGERA,Bukoba MC,Nshambya,ADOLPH KOLPING,Non-Government,EM.14378,-1.3038889,31.8222222
-1.3245928,31.7829108,,Point,KAGERA,Bukoba MC,Kagondo,AMANI,Non-Government,EM.11707,-1.3245928,31.7829108
-1.3287382,31.8136138,,Point,KAGERA,Bukoba MC,Bilele,BILELE,Government,EM.3071,-1.3287382,31.8136138
-1.3220541,31.8273014,,Point,KAGERA,Bukoba MC,Kashai,BISHOP CAESAR,Non-Government,EM.17074,-1.3220541,31.8273014
-1.3647222,31.8063889,,Point,KAGERA,Bukoba MC,Kitendaguro,BUGAMBAKAMOI,Government,EM.17075,-1.3647222,31.8063889
-1.287138,31.796936,,Point,KAGERA,Bukoba MC,Buhembe,BUHEMBE,Non-Government,EM.13964,-1.287138,31.796936
-1.3347222,31.805,,Point,KAGERA,Bukoba MC,Bakoba,BUYEKERA,Government,EM.3794,-1.3347222,31.805
-1.2982046,31.7722801,,Point,KAGERA,Bukoba MC,Nyanga,Good Hope,Non-Government,EM.17450,-1.2982046,31.7722801
-1.3225315,31.8092613,,Point,KAGERA,Bukoba MC,Hamugembe,HAIDERY,Non-Government,EM.17364,-1.3225315,31.8092613
-1.3069444,31.7697222,,Point,KAGERA,Bukoba MC,Kagondo,HAPPY,Non-Government,EM.11708,-1.3069444,31.7697222
-1.3191009,31.7866749,,Point,KAGERA,Bukoba MC,Kagondo,HENRY,Non-Government,EM.17076,-1.3191009,31.7866749
-1.343225,31.7815167,,Point,KAGERA,Bukoba MC,Ijuganyondo,IBURA,Government,EM.1216,-1.343225,31.7815167
-1.3027691,31.8131241,,Point,KAGERA,Bukoba MC,Buhembe,IHUNGO,Government,EM.487,-1.3027691,31.8131241
-1.3127778,31.7926917,,Point,KAGERA,Bukoba MC,Nshambya,ISTIQAAMA,Non-Government,EM.15274,-1.3127778,31.7926917
-1.3320676,31.8112069,,Point,KAGERA,Bukoba MC,Bilele,JAFFERY,Non-Government,EM.10938,-1.3320676,31.8112069
-1.33,31.8094444,,Point,KAGERA,Bukoba MC,Bilele,JAMIA,Non-Government,EM.11709,-1.33,31.8094444
-1.3185587,31.8336879,,Point,KAGERA,Bukoba MC,Kahororo,KAHORORO,Government,EM.14379,-1.3185587,31.8336879
-1.3653701,31.7920715,,Point,KAGERA,Bukoba MC,Ijuganyondo,KAIZIREGE,Non-Government,EM.13965,-1.3653701,31.7920715
-1.3102778,31.7936111,,Point,KAGERA,Bukoba MC,Nshambya,KARUME,Non-Government,EM.11710,-1.3102778,31.7936111
-1.3258333,31.8016667,,Point,KAGERA,Bukoba MC,Hamugembe,KASHABO,Government,EM.16748,-1.3258333,31.8016667
-1.3252778,31.8155556,,Point,KAGERA,Bukoba MC,Kashai,KASHAI,Government,EM.3475,-1.3252778,31.8155556
-1.2872484,31.7970334,,Point,KAGERA,Bukoba MC,Buhembe,KASHENGE,Government,EM.13124,-1.2872484,31.7970334
-1.3632174,31.7922882,,Point,KAGERA,Bukoba MC,Ijuganyondo,KEMEBOS,Non-Government,EM.17527,-1.3632174,31.7922882
-1.34,31.7977778,,Point,KAGERA,Bukoba MC,Kibeta,KIBETA,Government,EM.9603,-1.34,31.7977778
-1.3401454,31.799283,,Point,KAGERA,Bukoba MC,Kibeta,KIBETA ELCT,Non-Government,EM.11259,-1.3401454,31.799283
-1.3516667,31.7966667,,Point,KAGERA,Bukoba MC,Kitendaguro,KITENDAGURO,Government,EM.8690,-1.3516667,31.7966667
-1.3262547,31.7846493,,Point,KAGERA,Bukoba MC,Kagondo,KITEYAGWA,Government,EM.1217,-1.3262547,31.7846493
-1.3023236,31.7790186,,Point,KAGERA,Bukoba MC,Nyanga,KYAKAILABWA,Government,EM.4758,-1.3023236,31.7790186
-1.3166667,31.8166667,,Point,KAGERA,Bukoba MC,Miembeni,LAKE VIEW,Non-Government,EM.10150,-1.3166667,31.8166667
-1.3202778,31.8205556,,Point,KAGERA,Bukoba MC,Kashai,MAFUMBO,Government,EM.6035,-1.3202778,31.8205556
-1.3101779,31.7937112,,Point,KAGERA,Bukoba MC,Nshambya,MPINZILE ENGLISH MEDIUM,Non-Government,EM.17689,-1.3101779,31.7937112
-1.2921598,31.8351198,,Point,KAGERA,Bukoba MC,Kahororo,MUGEZA MSETO,Government,EM.671,-1.2921598,31.8351198
-1.2853465,31.8305569,,Point,KAGERA,Bukoba MC,Kahororo,MUGEZA VIZIWI,Non-Government,EM.8297,-1.2853465,31.8305569
-1.3647222,31.8113889,,Point,KAGERA,Bukoba MC,Ijuganyondo,MUSHEMBA TRINITY,Non-Government,EM.16001,-1.3647222,31.8113889
-1.3027778,31.8058333,,Point,KAGERA,Bukoba MC,Nshambya,NSHAMBYA,Government,EM.4118,-1.3027778,31.8058333
-1.3286111,31.8261111,,Point,KAGERA,Bukoba MC,Miembeni,NYAMUKAZI,Government,EM.16749,-1.3286111,31.8261111
-1.3156274,31.8309956,,Point,KAGERA,Bukoba MC,Kahororo,QUDUS,Non-Government,EM.14617,-1.3156274,31.8309956
-1.33,31.815,,Point,KAGERA,Bukoba MC,Miembeni,RUMULI,Government,EM.1950,-1.33,31.815
-1.3275,31.8047222,,Point,KAGERA,Bukoba MC,Hamugembe,RWAMISHENYE,Government,EM.1477,-1.3275,31.8047222
-1.3194444,31.7922222,,Point,KAGERA,Bukoba MC,Rwamishenye,RWEMISHASHA,Government,EM.2118,-1.3194444,31.7922222
-1.3194444,31.7908333,,Point,KAGERA,Bukoba MC,Rwamishenye,RWEMISHASHA'B',Government,EM.13125,-1.3194444,31.7908333
-1.3033333,31.7955556,,Point,KAGERA,Bukoba MC,Nshambya,ST. GELARDINA,Non-Government,EM.17077,-1.3033333,31.7955556
-1.323062,31.8111339,,Point,KAGERA,Bukoba MC,Kashai,TUMAINI,Government,EM.2547,-1.323062,31.8111339
-1.3280366,31.8133985,,Point,KAGERA,Bukoba MC,Bilele,ZAMZAM,Government,EM.1716,-1.3280366,31.8133985
-1.267038,31.053945,,Point,KAGERA,Karagwe,Igurwa,AHAKAKUNYU,Government,EM.16002,-1.267038,31.053945
-1.6693869,30.9353609,,Point,KAGERA,Karagwe,Nyabiyonza,AHAKANYA,Government,EM.16003,-1.6693869,30.9353609
-1.135035,31.790843,,Point,KAGERA,Missenyi,Ishunju,ISHUNJU,Government,EM.2362,-1.135035,31.790843
-1.69829,30.9731195,,Point,KAGERA,Karagwe,Nyabiyonza,AHAKISHAKA,Government,EM.16004,-1.69829,30.9731195
-1.58999,30.9295783,,Point,KAGERA,Karagwe,Kamagambo,AHAMULAMA,Government,EM.16005,-1.58999,30.9295783
-1.6713112,31.1234731,,Point,KAGERA,Karagwe,Nyakahanga,BISHESHE,Government,EM.16006,-1.6713112,31.1234731
-1.8469495,30.8628697,,Point,KAGERA,Karagwe,Bweranyange,BITARAKA,Government,EM.16007,-1.8469495,30.8628697
-1.6472033,30.9697083,,Point,KAGERA,Karagwe,Kiruruma,BIYUNGU,Government,EM.16008,-1.6472033,30.9697083
-1.6007366,31.1410333,,Point,KAGERA,Karagwe,Nyakahanga,BOHARI,Non-Government,EM.13966,-1.6007366,31.1410333
-1.5838233,31.13492,,Point,KAGERA,Karagwe,Bugene,BUGENE,Government,EM.16009,-1.5838233,31.13492
-1.8442935,31.1431717,,Point,KAGERA,Karagwe,Nyakasimbi,BUJARA,Government,EM.16010,-1.8442935,31.1431717
-1.571212,31.1755764,,Point,KAGERA,Karagwe,Bugene,BUJURUGA,Government,EM.16011,-1.571212,31.1755764
-1.3269533,31.0105699,,Point,KAGERA,Karagwe,Kanoni,BUKABARA,Government,EM.16012,-1.3269533,31.0105699
-1.7282381,31.0442429,,Point,KAGERA,Karagwe,Nyabiyonza,BUKANGARA,Government,EM.16013,-1.7282381,31.0442429
-1.2997564,31.0677544,,Point,KAGERA,Karagwe,Igurwa,BWERA,Government,EM.16014,-1.2997564,31.0677544
-1.8491683,30.9847066,,Point,KAGERA,Karagwe,Nyakabanga,BWIKIZO,Government,EM.16015,-1.8491683,30.9847066
-1.8113471,30.9750146,,Point,KAGERA,Karagwe,Nyakabanga,CHABUHORA,Government,EM.16016,-1.8113471,30.9750146
-1.815378,30.8593355,,Point,KAGERA,Karagwe,Bweranyange,CHAMCHUZI,Government,EM.16017,-1.815378,30.8593355
-1.4497242,31.0917561,,Point,KAGERA,Karagwe,Chanika,CHANIKA,Government,EM.16018,-1.4497242,31.0917561
-1.8146528,31.0446511,,Point,KAGERA,Karagwe,Nyakabanga,CHEMA,Government,EM.16019,-1.8146528,31.0446511
-1.7315383,31.0636637,,Point,KAGERA,Karagwe,Chonyonyo,CHONYONYO,Government,EM.16020,-1.7315383,31.0636637
-1.4925083,31.1521066,,Point,KAGERA,Karagwe,Ndama,HOSIANA,Non-Government,EM.17305,-1.4925083,31.1521066
-1.3159999,31.0873111,,Point,KAGERA,Karagwe,Igurwa,IGURWA,Government,EM.16021,-1.3159999,31.0873111
-1.5947183,31.1171416,,Point,KAGERA,Karagwe,Ihanda,IHANDA,Government,EM.16022,-1.5947183,31.1171416
-1.7315383,31.13326,,Point,KAGERA,Karagwe,Ihembe,IHEMBE,Government,EM.16023,-1.7315383,31.13326
-1.9197894,31.0999419,,Point,KAGERA,Karagwe,Nyakasimbi,KABALE,Government,EM.16024,-1.9197894,31.0999419
-1.7317323,30.8916042,,Point,KAGERA,Karagwe,Bweranyange,KABEZI,Government,EM.16025,-1.7317323,30.8916042
-1.5919449,30.8917166,,Point,KAGERA,Karagwe,Kamagambo,KAFUNJO,Government,EM.16026,-1.5919449,30.8917166
-1.7688498,30.9826729,,Point,KAGERA,Karagwe,Nyakabanga,KAGUGO,Government,EM.16027,-1.7688498,30.9826729
-1.498405,31.10487,,Point,KAGERA,Karagwe,Ndama,KAGUTU,Government,EM.16028,-1.498405,31.10487
-1.8926533,31.136635,,Point,KAGERA,Karagwe,Nyakasimbi,KAHANGA,Government,EM.16029,-1.8926533,31.136635
-1.7187266,31.1618566,,Point,KAGERA,Karagwe,Ihembe,KAJUNGUTI,Government,EM.16030,-1.7187266,31.1618566
-1.4530916,31.1486775,,Point,KAGERA,Karagwe,Chanika,KAKIRO,Government,EM.16031,-1.4530916,31.1486775
-1.6736991,31.0229208,,Point,KAGERA,Karagwe,Kiruruma,KAKONJE,Government,EM.16032,-1.6736991,31.0229208
-1.7521242,30.9993491,,Point,KAGERA,Karagwe,Kibondo,KAKURAIJO,Government,EM.16033,-1.7521242,30.9993491
-1.6362938,31.1525427,,Point,KAGERA,Karagwe,Nyakahanga,KALEHE,Government,EM.16034,-1.6362938,31.1525427
-1.60909,30.939315,,Point,KAGERA,Karagwe,Kamagambo,KAMAGAMBO,Government,EM.16035,-1.60909,30.939315
-1.5419266,31.1533597,,Point,KAGERA,Karagwe,Kayanga,KAMBARAGE,Government,EM.16036,-1.5419266,31.1533597
-1.8523815,30.9533707,,Point,KAGERA,Karagwe,Nyakakika,KANDEGESHO,Government,EM.16037,-1.8523815,30.9533707
-1.352615,31.034544,,Point,KAGERA,Karagwe,Kanoni,KANONI,Government,EM.16038,-1.352615,31.034544
-1.5918896,31.1407889,,Point,KAGERA,Karagwe,Bugene,KARADEA,Non-Government,EM.17767,-1.5918896,31.1407889
-1.4615663,31.1755041,,Point,KAGERA,Karagwe,Kihanga,KARAGWE,Government,EM.16039,-1.4615663,31.1755041
-1.5215183,31.1259866,,Point,KAGERA,Karagwe,Kayanga,KARAIZO,Government,EM.16040,-1.5215183,31.1259866
-1.5123781,31.0683034,,Point,KAGERA,Karagwe,Ihanda,KARALO,Government,EM.11260,-1.5123781,31.0683034
-1.6790094,31.1571681,,Point,KAGERA,Karagwe,Ihembe,KASHAMBI,Government,EM.16041,-1.6790094,31.1571681
-1.7841465,31.1522486,,Point,KAGERA,Karagwe,Rugu,KASHESHE,Government,EM.16042,-1.7841465,31.1522486
-1.4954355,31.1630233,,Point,KAGERA,Karagwe,Ndama,KATABARO,Non-Government,EM.16750,-1.4954355,31.1630233
-1.3783992,31.154357,,Point,KAGERA,Karagwe,Kihanga,KATANDA,Government,EM.16043,-1.3783992,31.154357
-1.4185597,31.145813,,Point,KAGERA,Karagwe,Kituntu,KATEMBE,Government,EM.16044,-1.4185597,31.145813
-1.407738,31.129652,,Point,KAGERA,Karagwe,Kituntu,KATWE,Government,EM.16045,-1.407738,31.129652
-1.5294616,31.1508149,,Point,KAGERA,Karagwe,Kayanga,KAYANGA,Government,EM.16046,-1.5294616,31.1508149
-1.7621749,30.9755808,,Point,KAGERA,Karagwe,Kibondo,KAYUNGU,Government,EM.16047,-1.7621749,30.9755808
-1.5330383,31.1461799,,Point,KAGERA,Karagwe,Kayanga,KAZOBA,Non-Government,EM.16048,-1.5330383,31.1461799
-1.7070083,31.1800123,,Point,KAGERA,Karagwe,Ihembe,KIBOGOIZI,Government,EM.16049,-1.7070083,31.1800123
-1.3500733,31.0690749,,Point,KAGERA,Karagwe,Kanoni,KIBONA,Government,EM.16050,-1.3500733,31.0690749
-1.7368443,30.9818056,,Point,KAGERA,Karagwe,Kibondo,KIBONDO,Government,EM.16051,-1.7368443,30.9818056
-1.3198354,31.1233167,,Point,KAGERA,Karagwe,Kihanga,KIBWERA,Government,EM.16052,-1.3198354,31.1233167
-1.7793717,31.1142667,,Point,KAGERA,Karagwe,Nyaishozi,KIGANDO,Government,EM.16053,-1.7793717,31.1142667
-1.2854197,31.0272133,,Point,KAGERA,Karagwe,Igurwa,KIGARAMA,Government,EM.16054,-1.2854197,31.0272133
-1.7225222,30.9115723,,Point,KAGERA,Karagwe,Bweranyange,KIJUMBURA,Government,EM.16055,-1.7225222,30.9115723
-1.4519389,31.1722125,,Point,KAGERA,Karagwe,Kihanga,KIMIZA,Government,EM.16056.,-1.4519389,31.1722125
-1.3891389,31.0905527,,Point,KAGERA,Karagwe,Kituntu,KINYINYA,Government,EM.16057,-1.3891389,31.0905527
-1.644558,30.9550524,,Point,KAGERA,Karagwe,Kiruruma,KIRURUMA,Government,EM.16058,-1.644558,30.9550524
-1.2549833,31.3226064,,Point,KAGERA,Karagwe,Kihanga,KITENGULE,Government,EM.16059,-1.2549833,31.3226064
-1.7164213,31.0020238,,Point,KAGERA,Karagwe,Nyabiyonza,KYABALISA,Government,EM.16060,-1.7164213,31.0020238
-1.8224618,31.1318162,,Point,KAGERA,Karagwe,Nyakasimbi,KYANYAMISA,Government,EM.16061,-1.8224618,31.1318162
-1.5357652,31.105298,,Point,KAGERA,Karagwe,Ihanda,KYERUNGA,Government,EM.16036.,-1.5357652,31.105298
-1.5656391,31.1509953,,Point,KAGERA,Karagwe,Bugene,LUKAJANGE,Government,EM.16062,-1.5656391,31.1509953
-1.6974283,31.1295083,,Point,KAGERA,Karagwe,Nyaishozi,LUKALE,Government,EM.16063,-1.6974283,31.1295083
-1.4085411,31.1126797,,Point,KAGERA,Karagwe,Kituntu,MABORESHO,Government,EM.16064,-1.4085411,31.1126797
-1.4322438,31.1760555,,Point,KAGERA,Karagwe,Kihanga,MAGUGE,Government,EM.16065,-1.4322438,31.1760555
-1.8508005,30.9178136,,Point,KAGERA,Karagwe,Nyakakika,MASHELI,Government,EM.16066,-1.8508005,30.9178136
-1.8753557,30.9406544,,Point,KAGERA,Karagwe,Nyakakika,MATARA,Government,EM.16067,-1.8753557,30.9406544
-1.6405795,31.1819382,,Point,KAGERA,Karagwe,Nyakahanga,MATO,Government,EM.16068,-1.6405795,31.1819382
-1.777606,31.16697,,Point,KAGERA,Karagwe,Rugu,MISHA,Government,EM.16069,-1.777606,31.16697
-1.4664765,31.101771,,Point,KAGERA,Karagwe,Chanika,MUCHUBA,Government,EM.16070,-1.4664765,31.101771
-1.4194487,31.2057934,,Point,KAGERA,Karagwe,Kihanga,MULAMBA,Government,EM.16071,-1.4194487,31.2057934
-1.4585166,31.186905,,Point,KAGERA,Karagwe,Kihanga,MUNGUBARIKI,Non-Government,EM.16072,-1.4585166,31.186905
-1.2593299,31.0721286,,Point,KAGERA,Karagwe,Kihanga,MUSHABAIGURU,Government,EM.16073,-1.2593299,31.0721286
-1.8675636,31.1166398,,Point,KAGERA,Karagwe,Nyakasimbi,MUUNGANO,Government,EM.16074,-1.8675636,31.1166398
-1.5043349,31.1527733,,Point,KAGERA,Karagwe,Ndama,NDAMA,Government,EM.16075,-1.5043349,31.1527733
-1.4920666,31.129775,,Point,KAGERA,Karagwe,Ndama,NYABWEGIRA,Government,EM.16076,-1.4920666,31.129775
-1.773805,31.00673,,Point,KAGERA,Karagwe,Nyakabanga,NYABWEZIGA,Government,EM.16077,-1.773805,31.00673
-1.752594,31.1161915,,Point,KAGERA,Karagwe,Nyaishozi,NYAISHOZI,Government,EM.16078,-1.752594,31.1161915
-1.7880364,30.9775634,,Point,KAGERA,Karagwe,Nyakabanga,NYAKABANGA,Government,EM.16079,-1.7880364,30.9775634
-1.4387298,31.1224024,,Point,KAGERA,Karagwe,Chanika,NYAKAGONGO,Government,EM.16080,-1.4387298,31.1224024
-1.6840104,30.9782372,,Point,KAGERA,Karagwe,Kiruruma,NYAKAGOYAGOYE,Government,EM.16081,-1.6840104,30.9782372
-1.6044665,31.1396947,,Point,KAGERA,Karagwe,Nyakahanga,NYAKAHANGA,Government,EM.16082,-1.6044665,31.1396947
-1.380674,30.989069,,Point,KAGERA,Karagwe,Kanoni,NYAKAHITA,Government,EM.16083,-1.380674,30.989069
-1.7390739,30.9577504,,Point,KAGERA,Karagwe,Kibondo,NYAKAIGA,Government,EM.16084,-1.7390739,30.9577504
-1.8022433,30.959685,,Point,KAGERA,Karagwe,Nyakakika,NYAKAKIKA,Government,EM.16085,-1.8022433,30.959685
-1.5715933,31.1217383,,Point,KAGERA,Karagwe,Ihanda,NYAKASANA,Government,EM.16086,-1.5715933,31.1217383
-1.7550357,30.8454313,,Point,KAGERA,Karagwe,Bweranyange,NYAKASHOZI,Government,EM.16087,-1.7550357,30.8454313
-1.7597498,30.9332548,,Point,KAGERA,Karagwe,Kibondo,NYAKASHWA,Government,EM.16088,-1.7597498,30.9332548
-1.7253967,31.0997267,,Point,KAGERA,Karagwe,Nyaishozi,NYAKAYANJA,Government,EM.1021,-1.7253967,31.0997267
-1.5602383,31.2167225,,Point,KAGERA,Karagwe,Rugera,NYARUGANDO,Government,EM.16089,-1.5602383,31.2167225
-1.6159571,31.2638608,,Point,KAGERA,Karagwe,Rugera,OMUKAKAJINJA,Government,EM.16090,-1.6159571,31.2638608
-1.812358,31.0367875,,Point,KAGERA,Karagwe,Nyakabanga,OMUKARILO,Non-Government,EM.12496,-1.812358,31.0367875
-1.6134654,31.0464645,,Point,KAGERA,Karagwe,Chonyonyo,OMUKIMEYA,Government,EM.16091,-1.6134654,31.0464645
-1.4554409,31.0642616,,Point,KAGERA,Karagwe,Chanika,OMURULAMA,Government,EM.16092,-1.4554409,31.0642616
-1.6333378,31.0939131,,Point,KAGERA,Karagwe,Nyakahanga,OMURUSIMBI,Government,EM.16093,-1.6333378,31.0939131
-1.350572,31.107707,,Point,KAGERA,Karagwe,Kanoni,OMURWELE,Government,EM.16094,-1.350572,31.107707
-1.5608377,31.246055,,Point,KAGERA,Karagwe,Rugera,RUGERA,Government,EM.16095,-1.5608377,31.246055
-1.8309366,31.155961,,Point,KAGERA,Karagwe,Rugu,RUGU,Government,EM.16096,-1.8309366,31.155961
-1.4159427,31.0801017,,Point,KAGERA,Karagwe,Chanika,RUHANYA,Government,EM.16097,-1.4159427,31.0801017
-1.8451317,31.174995,,Point,KAGERA,Karagwe,Rugu,RUHITA,Government,EM.16098,-1.8451317,31.174995
-1.5411297,31.0711152,,Point,KAGERA,Karagwe,Ihanda,Rukole,Government,EM.16099,-1.5411297,31.0711152
-1.5539436,31.0169741,,Point,KAGERA,Karagwe,Chonyonyo,RULALO,Government,EM.16100,-1.5539436,31.0169741
-1.5289433,31.1508566,,Point,KAGERA,Karagwe,Kayanga,RUMANYIKA,Government,EM.16101,-1.5289433,31.1508566
-1.4623009,31.1270497,,Point,KAGERA,Karagwe,Chanika,RUNYAGA,Government,EM.16102,-1.4623009,31.1270497
-1.36988,31.1211033,,Point,KAGERA,Karagwe,Kituntu,RUZINGA,Government,EM.16103,-1.36988,31.1211033
-1.389575,31.0715293,,Point,KAGERA,Karagwe,Kanoni,RWAKILO,Government,EM.16104,-1.389575,31.0715293
-1.3450709,31.1193981,,Point,KAGERA,Karagwe,Kanoni,RWAMBAIZI,Government,EM.16105,-1.3450709,31.1193981
-1.5286883,31.1715066,,Point,KAGERA,Karagwe,Kayanga,RWAMUGURUSI,Government,EM.16106,-1.5286883,31.1715066
-1.687067,31.111406,,Point,KAGERA,Karagwe,Nyakahanga,RWANDARO,Government,EM.16107,-1.687067,31.111406
-1.5939219,30.9746889,,Point,KAGERA,Karagwe,Kamagambo,RWENKORONGO,Government,EM.16108,-1.5939219,30.9746889
-1.7180111,30.9743598,,Point,KAGERA,Karagwe,Nyabiyonza,RWENTUHE,Government,EM.16109,-1.7180111,30.9743598
-1.5815387,31.1326784,,Point,KAGERA,Karagwe,Bugene,ST.PETER CLAVER,Non-Government,EM.13588,-1.5815387,31.1326784
-1.6364389,31.001629,,Point,KAGERA,Karagwe,Kiruruma,SUZANA,Government,EM.16110,-1.6364389,31.001629
-1.5663172,31.1465273,,Point,KAGERA,Karagwe,Bugene,TEGEMEO,Non-Government,EM.10581,-1.5663172,31.1465273
-1.42584,30.910471,,Point,KAGERA,Kyerwa,Kakanja,ADOLEC,Non-Government,EM.10939,-1.42584,30.910471
-1.2637816,30.6741483,,Point,KAGERA,Kyerwa,Kaisho,ANZA KUELIMISHA,Non-Government,EM.13589,-1.2637816,30.6741483
-1.4860264,30.8865181,,Point,KAGERA,Kyerwa,Rukuraijo,BARIKI,Non-Government,EM.17844,-1.4860264,30.8865181
-1.1883836,30.995686,,Point,KAGERA,Kyerwa,Bugara,BUGARA,Government,EM.3287,-1.1883836,30.995686
-1.3043914,30.8143719,,Point,KAGERA,Kyerwa,Nyakatuntu,BUSHONGOLE,Government,EM.11711,-1.3043914,30.8143719
-1.4336489,30.9069402,,Point,KAGERA,Kyerwa,Iteera,BYAMUNGU ENG. MED.,Non-Government,EM.17377,-1.4336489,30.9069402
-1.5440999,30.9820033,,Point,KAGERA,Kyerwa,Iteera,CHANYA,Government,EM.8633,-1.5440999,30.9820033
-1.5424783,30.8514167,,Point,KAGERA,Kyerwa,Songambele,CHANYANGABWA,Government,EM.8435,-1.5424783,30.8514167
-1.2316989,30.9298805,,Point,KAGERA,Kyerwa,Kitwe,IBAMBA,Government,EM.11712,-1.2316989,30.9298805
-1.29666,30.649358,,Point,KAGERA,Kyerwa,Kibingo,IBANDA,Government,EM.13126,-1.29666,30.649358
-1.27332616,30.6411966,,Point,KAGERA,Kyerwa,Isingiro,IBARE,Government,EM.6037,-1.27332616,30.6411966
-1.254927,30.96958,,Point,KAGERA,Kyerwa,Mabira,ILEEGA,Government,EM.6038,-1.254927,30.96958
-1.2534724,30.6720933,,Point,KAGERA,Kyerwa,Kaisho,IMANI,Non-Government,EM.13127,-1.2534724,30.6720933
-1.2825435,30.6917001,,Point,KAGERA,Kyerwa,Isingiro,ISHAKA,Government,EM.4759,-1.2825435,30.6917001
-1.2746973,30.6879614,,Point,KAGERA,Kyerwa,Isingiro,ISINGIRO,Government,EM.2026,-1.2746973,30.6879614
-1.5098817,30.9395883,,Point,KAGERA,Kyerwa,Iteera,ITEERA,Government,EM.7067,-1.5098817,30.9395883
-1.326537,30.984285,,Point,KAGERA,Kyerwa,Mabira,JUHUDI,Government,EM.11713,-1.326537,30.984285
-1.4868413,30.8905747,,Point,KAGERA,Kyerwa,Nkwenda,KAARO,Government,EM.6039,-1.4868413,30.8905747
-1.3991519,30.75723776,,Point,KAGERA,Kyerwa,Kyerwa,KAGENYI,Government,EM.2463,-1.3991519,30.75723776
